G6,PLI_create_time,solve_time,result,counter,break_type
S???????Fo^?x_|?W[@R_Fc?Lo?f_?N_?,2.384185791015625e-07,0.7343142032623291,True,1,None
S???????Fo^?x_|?W[@R_E[?NO?l_?N_?,2.384185791015625e-07,2.3020453453063965,True,10,None
S???????Fo^?x_|?W[@J_Fc?Xo?V_?N_?,2.384185791015625e-07,1.8224902153015137,True,5,None
S???????Fo^?x_|?W[@J_FS?Yo?V_?N_?,2.384185791015625e-07,5.557677745819092,True,33,None
S???????Fo^?x_|?Q[A[_I[?Lo?f_?N_?,2.384185791015625e-07,1.150501012802124,True,24,None
S???????Fo^?x_|?Q[A[_E[?Lo@F_?N_?,2.384185791015625e-07,0.749779224395752,True,7,None
S???????Fo^?x_|?Q[A[_H[?Xo?V_?N_?,2.384185791015625e-07,3.300107002258301,True,21,None
S???????Fo^?x_|?Q[A[_D[?ho?V_?N_?,2.384185791015625e-07,2.5392072200775146,True,12,None
S???????Fo^?x_|?Q[AY_JK?Jo?f_?N_?,2.384185791015625e-07,1.0451276302337646,True,4,None
S???????Fo^?x_|?Q[AY_Ek?Lo@F_?N_?,2.384185791015625e-07,0.7347955703735352,True,3,None
