G6,PLI_create_time,solve_time,result,counter,break_type
W|fIIC`GG_a@A@B?_OGE@?WC?oG?oG?WC?E@??wG?@o_??|,2.384185791015625e-07,8.715464353561401,True,26,None
WtfIID`GH?a@E?B__WGB@?CC?WG?WG?GC?E@??kG??R_?@x,2.384185791015625e-07,10.294206857681274,True,65,None
WtfIID`GH_a?A@B__WGB@?CC?WG?WG?GC?E@??kG??R_?@x,2.384185791015625e-07,8.332179546356201,True,13,None
WtfIID`GH_a?A@B__WGA@?KC?WG?WG?GC?E@??kG??b_?@x,2.384185791015625e-07,9.867629051208496,True,86,None
WtbIID`GH_a@E?A?`oGE@?WC?OG?wG?GK?E@??oG?Ao_??n,4.76837158203125e-07,11.4354248046875,True,46,None
WtfAID_GH_b@A@B?_oGE@?OC@_G@_G?_C?M@??_W?Bo_?@y,4.76837158203125e-07,8.884536504745483,True,40,None
WtfIID`GH_a?A@B__W?B`?E??KG?GG?KC?B`??M???[_??^,2.384185791015625e-07,6.940409183502197,True,9,None
WtbIID`GH_a@E?A?`oGE??[C?[??GG?KC?B@??[G??{???^,2.384185791015625e-07,6.979060649871826,True,26,None
WtfIID?GH?e@E@B_?WGA@?WC?_G@_G?oC?M@??{???w_??|,2.384185791015625e-07,10.035690784454346,True,28,None
WtfII@_GH_b@B_?__WGA@?OC@_G@_G?wC?F???[G??p_?@x,2.384185791015625e-07,91.84729766845703,True,279,None
W|eIAD`KGo`_@@@__OGE@?OC?wG?W??KC?B`??M???[_??^,2.384185791015625e-07,13.453896760940552,True,76,None
WtfIID`GH?a@E@B?_OGE@?[C?OW?OG?WC?E@??WG?@K_??^,2.384185791015625e-07,17.32698702812195,True,72,None
WtfIID`GH_b?A@@__OGA@?[C?W??WG?KC?B`??KG??w_??z,4.76837158203125e-07,37.316550731658936,True,260,None
WtfIID`GH?a@E@B?_OGE@?[??WG?WG?KC?@`??KG??w_??^,2.384185791015625e-07,7.979163885116577,True,35,None
WtfIID`GH_b@A@@__WGA@?GC?OG?wG?CK?A@??[G??p_?@l,2.384185791015625e-07,8.290431022644043,True,30,None
WtfII@`GH_b@B@?__OGE@?OC@_G?_G?aC?N@??Go?@o_?@r,2.384185791015625e-07,9.988854169845581,True,36,None
WtfII@`GH_a@A@B__OWE@?OC@?G@_G?wC?E???MG??X_??|,2.384185791015625e-07,7.78041410446167,True,16,None
WtfII@`GH_b@B_?__WGA@?OC?oG?oG?GC?F@??[G??q_?@x,2.384185791015625e-07,6.402121305465698,True,16,None
WtfIID@G@?e@E@B__WGB@?GC?oG?_G?oC?M@??M???[_??^,2.384185791015625e-07,7.31027364730835,True,13,None
W|eIAD`KGo@`@@@?_OGC@?oC@oG?_w?O??M@??oW?BA_?EX,4.76837158203125e-07,17.168089628219604,True,80,None
W|fIIC`KGo`o?o?W?CG?p?BC?EG?CG?EC?@`??KG??[_??^,2.384185791015625e-07,12.502188444137573,True,77,None
W|eIID`GG_b@B@@_?WGB`?E??KG?CG?EC?@`??EG??[_??^,4.76837158203125e-07,17.477150678634644,True,110,None
W|fIJ?pCGO`@@`?__WGA@?KC?WG?W??MC?@B??KG??w_??v,4.76837158203125e-07,10.089450120925903,True,27,None
WtfIID_GH_b@A@@__WGA@?WC?oG?w??CC?B`??CW??w_??z,2.384185791015625e-07,88.63081359863281,True,105,None
WtfIID@GH?c@C@E?`oGE@?WC?oG?oG?WC?E@??oG??w_??^,7.152557373046875e-07,6.773908615112305,True,37,None
WtfII@`GH_B@B`?b_WGA@?OC?oG?_G?oC??p??EG??[_??^,4.76837158203125e-07,11.054129600524902,True,45,None
WtfIID@GH?e?E@B__WWB@?K??WG?OG?WC?CP??EG??[_??^,7.152557373046875e-07,9.88288140296936,True,34,None
W|fIB?pEGW_o?`?__WGA@?KC?GG?WG?KC?B@??[G??w_??|,2.384185791015625e-07,12.118327140808105,True,64,None
W|eII@`KGo``@_?__WGA@?WC?WG?GG?KC?B@??[G??{???^,2.384185791015625e-07,14.364832401275635,True,45,None
W|fIB?pEGW_o?`?__WGA@?GC?WG?WG?KC?B@??[G??p_?@x,2.384185791015625e-07,18.941896438598633,True,139,None
WtfIID_GH_b@B@?__WGA@?WC?oG?_G?OC?F@??WW??e_?Bp,2.384185791015625e-07,43.65493893623352,True,162,None
WtfIID`G@_b@B@?__WGB??KC?OG?_G?]C?@a??KG??w_??v,4.76837158203125e-07,59.46960401535034,True,265,None
W|eIID@GH_b@B@@_?WGB??KC?OG?[G?EC?@`??KG??w_??n,4.76837158203125e-07,9.47702956199646,True,50,None
W|eIAD`KGo``@@@__OGE??WC?WG?K??FC??b??KG??w_??v,2.384185791015625e-07,37.25608968734741,True,180,None
WtfII@`GH_B@B`?`_WGA@?[??OG?oG?OC?@p??CW??w_??z,9.5367431640625e-07,30.65618324279785,True,120,None
W|eIID`KGo`@@@@?_OGC@?PC@wG?K??EC?@`??KG??s_??^,2.384185791015625e-07,82.8637466430664,True,158,None
W|fIBCpEGW_`?`?__W?@p?@??EG?EG?AC?@`??MG??R_?@x,2.384185791015625e-07,150.70857119560242,True,157,None
W|fII?_KGo`o?`?o_GGA@?WC?_G@oG?WK?A@??wG?@`_?Bd,2.384185791015625e-07,37.60641527175903,True,107,None
W|fIB?pEGW_o?`?__OGA@?]??KW?K??EC?@`??KG??k_??^,4.76837158203125e-07,121.6449089050293,True,144,None
W|fIB?pEGW__?`?__OGC@?RC@wG?G_?KC?B@??WG?@c_??^,4.76837158203125e-07,29.868130207061768,True,72,None
W|fII?_KGo`p?_?o_GGA@?WC?_G@oG?KK?A@??wG?@`_?Bd,2.384185791015625e-07,27.002803564071655,True,114,None
W|fII?_KGo`@@`?__WGA@?OC@_G@GG@wC?B???[G??p_?@t,2.384185791015625e-07,7.49817681312561,True,45,None
W|eIID?GH_b@B@@_?WGA@?WC?_G@_G?{??BB??[???w_??v,2.384185791015625e-07,10.50886869430542,True,39,None
W|eII@@GH_b@B@@__OGE@?OC@_G@_G?wC?AB??WG?@o_?@f,2.384185791015625e-07,82.1641047000885,True,117,None
W|fIBCpEGW_`?_?__]G?W?@C?EG?CG?EC?@P??EG??[_??^,2.384185791015625e-07,14.274870872497559,True,49,None
W|fIBCpEGO_`@_?a?^??I?@C?EG?CG?EC?@P??EG??[_??^,2.384185791015625e-07,81.6969621181488,True,195,None
W|eIID_KGo`_@`?__GGA@?WC?wG?WG?M??@`??KG??s_??^,4.76837158203125e-07,28.929283142089844,True,87,None
W|fIIC`GG_b@B@?__W?B@?GC?OG?oG?]C?@E??WG?@o_?@f,2.384185791015625e-07,371.88140654563904,True,260,None
W|fIBCpEGO_`@`?_?WG@p?AC?CG?KG?EC?@@??YG??X_??|,2.384185791015625e-07,12.371670722961426,True,71,None
W|fIJ?pEG[_R?o?O?Cg?K??c?BG?AG?BC??p??EG??[_??^,2.384185791015625e-07,335.66725873947144,True,335,None
W|eIID_KGo`@@@@__OGA@?OC@_G@wG?GW?A@??wG?@`_?BL,2.384185791015625e-07,8.781044721603394,True,18,None
W|fIAC`KGo``@`?__OGA@?WC?wG?GG?EC?@`??KG??s_??^,2.384185791015625e-07,13.778081178665161,True,49,None
W|fIAC`KGo``@_?__OGA@?WC?{G?K??EC?@`??KG??s_??^,2.384185791015625e-07,5.644232749938965,True,10,None
WtfIID_GH?a@E@B__OwA??OC@_G@_G?_C?GP?BKG??r??@x,4.76837158203125e-07,7.782687425613403,True,30,None
W|eII@`GG_b@B@@__OGE@?OC@_G?_G?oC?N@??Go?@o_?@r,2.384185791015625e-07,28.478074312210083,True,106,None
W|fIJ?`C?o`p?`?__GGB@?GC?oG?_G?sC?BB??WG?@o_?@r,4.76837158203125e-07,18.480347633361816,True,69,None
W|eIID_K?o`_@`?o_GGB@?GC?oG?oG?WC?C@??wG?@p_?@{,4.76837158203125e-07,10.327852010726929,True,38,None
WtfIID_GH?A@E@B__OwAX?O?@_G@_G?_C?W@?AEG??R_?@x,2.384185791015625e-07,115.16276693344116,True,182,None
WtfIID`GH?A@E@B__WGB_?CC?WG?OG?WC?E`??M???[_??^,2.384185791015625e-07,2.030503034591675,True,4,None
WteIID@W@?e@E@B?_oGE@?WC?_G@_G?oC?K@??wG??w_??|,7.152557373046875e-07,14.48620319366455,True,45,None
W|fIB?pEGW_p?`?__WGA??MC?CW?CG?EC?@`??KG??k_??^,2.384185791015625e-07,15.705291271209717,True,57,None
W|eII@_KGo``@`?__WGA@?OC@_G@w??CK?@@??[G??p_?@l,4.76837158203125e-07,8.231947898864746,True,19,None
W|eIID?GH_b@B@@__WGA@?WC?_G@_G?{??@B??KG??w_??v,2.384185791015625e-07,10.880242347717285,True,61,None
W|fIB?pEGW_`?`?__OGC@?PC@wG?K??EC?@`??KG??s_??^,4.76837158203125e-07,15.882976770401001,True,65,None
WtfIID`G@_B@B`?o_K?@`?CC?OG?oG?YC?@_??MG??X_??|,2.384185791015625e-07,9.806930780410767,True,48,None
WtfIID_GH?a@E@B__WGA??WC?oG?oG?W??E`??KW??e_?Bp,4.76837158203125e-07,8.652841806411743,True,32,None
W|fIJ?pCGO`_?`?__WGB`?E??GG?WG?KC?B@??]???X_??|,2.384185791015625e-07,12.785892486572266,True,68,None
WtfIID`G@_b?B`?`_GGB??KC?OG?oG?Z???b??KG??w_??v,2.384185791015625e-07,8.35523271560669,True,35,None
W|fIIC`G?_b@B`?b_HGB??GC?oG?_G?`C??p??EG??[_??^,2.384185791015625e-07,66.80169558525085,True,209,None
W|fII?_KGo`p?b?o_GGA@?WC?_G@?G?eC??b??KG??w_??v,2.384185791015625e-07,141.71282863616943,True,391,None
W|fIAC`KGo``@@?__OGE@?WC?_G?oG?KC?B@??WG?@w_??},2.384185791015625e-07,25.550872325897217,True,136,None
W|fIB?pEGW?`?`?__OGE@?[C?WW?W??KC?B@??WG?@K_??^,2.384185791015625e-07,8.411933183670044,True,34,None
W|fIAC`KGo``@??__OGE@?OC?e?@wG?CW?B@??WG?@o_?@N,4.76837158203125e-07,13.176412105560303,True,69,None
W|eIID_KGo`@@@@__W?A@?WC?{G?K??EC?@`??KG??s_??^,4.76837158203125e-07,11.143399715423584,True,60,None
